ID_CONTA	DT_ACORDO	NU_DIAS_ATRASO	VALOR_CRELIQ	DIVIDA_ATUAL	RESPOSTA
458217	2018-11-22	226	2291.20000000	3307.43000000	0
1269517	2018-11-22	196	602.78000000	820.88000000	0
1398045	2018-11-22	221	468.46000000	669.71000000	0
1294855	2018-11-22	201	1049.04000000	1442.56000000	0
1337568	2018-11-22	191	586.81000000	791.40000000	0
1321805	2018-11-22	280	765.11000000	1226.60000000	0
1088348	2018-11-22	205	377.78000000	523.54000000	0
1336089	2018-11-22	262	388.35000000	601.19000000	0
1446743	2018-11-22	191	589.18000000	794.61000000	0
1094255	2018-11-22	191	617.19000000	832.38000000	0
692525	2018-11-22	347	473.20000000	864.06000000	0
1294920	2018-11-22	211	999.47000000	1401.35000000	0
460700	2018-11-22	201	3951.44000000	5433.67000000	0
1322037	2018-11-22	211	991.06000000	1389.54000000	0
1245141	2018-11-22	201	378.42000000	520.36000000	0
1386711	2018-11-22	262	644.03000000	997.02000000	0
462486	2018-11-22	252	4009.38000000	6087.46000000	1
1267295	2018-11-22	316	669.81000000	1151.58000000	0
1238471	2018-11-22	247	480.88000000	723.06000000	0
82735	2018-11-22	301	2676.42000000	4469.36000000	1
1322360	2018-11-22	201	584.03000000	803.11000000	0
734427	2018-11-22	285	1416.44000000	2292.94000000	0
1415523	2018-11-22	252	582.52000000	884.44000000	0
1406306	2018-11-22	257	650.47000000	997.25000000	0
1428920	2018-11-22	196	589.96000000	803.42000000	0
1267414	2018-11-22	311	667.90000000	1137.20000000	0
868559	2018-11-22	262	572.67000000	886.55000000	0
85876	2018-11-22	262	1389.72000000	2151.40000000	0
469956	2018-11-22	332	991.10000000	1757.75000000	0
735980	2018-11-22	275	2845.00000000	4516.92000000	0
1355241	2018-11-22	211	455.83000000	639.11000000	0
1267201	2018-11-22	270	634.67000000	997.91000000	0
469967	2018-11-22	311	662.83000000	1128.57000000	1
1267764	2018-11-22	342	2117.07000000	3828.35000000	0
993374	2018-11-22	221	4731.63000000	6764.26000000	0
155249	2018-11-22	262	2415.56000000	3739.48000000	0
472457	2018-11-22	290	5260.65000000	8599.09000000	1
1322690	2018-11-22	306	763.75000000	1287.84000000	0
1141021	2018-11-22	285	4704.06000000	7614.96000000	0
1266429	2018-11-22	275	413.84000000	657.04000000	0
474293	2018-11-22	301	1931.87000000	3226.03000000	0
1268114	2018-11-22	226	1535.93000000	2217.17000000	0
888111	2018-11-22	231	4455.37000000	6494.25000000	1
169654	2018-11-22	347	6652.87000000	12147.94000000	0
475104	2018-11-22	191	1102.03000000	1486.27000000	0
1323473	2018-11-22	257	687.15000000	1053.48000000	0
1083790	2018-11-22	196	1569.33000000	2137.15000000	0
685616	2018-11-22	342	399.94000000	723.22000000	0
375664	2018-11-22	316	3232.73000000	5557.94000000	0
1268181	2018-11-22	306	1406.17000000	2371.08000000	0
1349918	2018-11-22	342	1028.25000000	1859.40000000	0
195694	2018-11-22	321	1276.31000000	2215.74000000	0
1355066	2018-11-22	211	1129.13000000	1583.15000000	0
1323577	2018-11-22	247	1122.30000000	1687.53000000	0
812689	2018-11-22	285	1876.31000000	3037.39000000	0
1277754	2018-11-22	290	404.22000000	660.75000000	0
753736	2018-11-22	332	1413.48000000	2506.87000000	0
1356290	2018-11-22	231	484.72000000	706.54000000	0
1180954	2018-11-22	270	346.91000000	545.46000000	0
199320	2018-11-22	306	994.22000000	1676.46000000	0
848153	2018-11-22	347	3441.61000000	6284.27000000	0
1323624	2018-11-22	342	698.64000000	1263.37000000	0
1403355	2018-11-22	262	352.49000000	545.69000000	0
1384303	2018-11-22	252	663.02000000	1006.67000000	0
1344870	2018-11-22	196	1154.17000000	1571.78000000	0
1271233	2018-11-22	196	605.84000000	825.06000000	0
1436715	2018-11-22	201	285.98000000	393.25000000	0
201292	2018-11-22	311	1674.18000000	2850.55000000	0
77530	2018-11-22	262	2406.45000000	3725.38000000	0
739792	2018-11-22	316	1115.91000000	1918.55000000	0
1412140	2018-11-22	242	367.49000000	547.24000000	0
1318033	2018-11-22	285	416.46000000	674.17000000	0
79084	2018-11-22	235	2664.61000000	3914.28000000	0
470437	2018-11-22	257	893.73000000	1370.19000000	0
1143904	2018-11-22	257	581.27000000	891.16000000	0
218939	2018-11-22	285	1372.28000000	2221.46000000	0
1061484	2018-11-22	221	769.04000000	1099.42000000	0
1323824	2018-11-22	216	1014.57000000	1436.39000000	0
1357195	2018-11-22	231	565.92000000	824.90000000	0
1452002	2018-11-22	205	321.42000000	445.43000000	0
538720	2018-11-22	321	1389.75000000	2412.69000000	0
1259316	2018-11-22	201	603.81000000	830.30000000	0
1340601	2018-11-22	226	571.66000000	825.21000000	0
238809	2018-11-22	216	1036.69000000	1467.71000000	0
1063315	2018-11-22	257	3359.24000000	5150.11000000	0
739824	2018-11-22	226	1304.19000000	1882.64000000	0
1152203	2018-11-22	294	594.63000000	979.56000000	1
1369074	2018-11-22	242	416.38000000	620.03000000	0
1034980	2018-11-22	332	1012.53000000	1795.76000000	0
478727	2018-11-22	321	1484.25000000	2576.73000000	0
1030703	2018-11-22	280	359.78000000	576.78000000	0
287746	2018-11-22	280	3022.74000000	4845.94000000	0
938775	2018-11-22	191	2920.43000000	3938.67000000	0
742215	2018-11-22	325	813.03000000	1422.47000000	0
441637	2018-11-22	242	355.48000000	529.35000000	0
1326675	2018-11-22	226	268.45000000	387.52000000	0
233248	2018-11-22	285	2056.30000000	3328.76000000	0
480797	2018-11-22	270	800.04000000	1257.93000000	0
1140478	2018-11-22	342	480.72000000	869.29000000	0
288445	2018-11-22	242	4084.92000000	6082.85000000	0
1035816	2018-11-22	306	1090.47000000	1838.75000000	0
1324092	2018-11-22	301	1468.38000000	2452.06000000	0
1391434	2018-11-22	231	458.91000000	668.92000000	0
842716	2018-11-22	242	282.74000000	421.03000000	0
1036843	2018-11-22	311	1693.60000000	2883.61000000	0
1292423	2018-11-22	196	612.38000000	833.96000000	0
1173920	2018-11-22	247	360.97000000	542.76000000	0
290236	2018-11-22	242	907.58000000	1351.48000000	0
238389	2018-11-22	311	1162.64000000	1979.57000000	1
743553	2018-11-22	316	2439.73000000	4194.56000000	0
1352133	2018-11-22	205	291.45000000	403.90000000	0
1248560	2018-11-22	257	275.31000000	422.09000000	0
1036886	2018-11-22	242	2771.94000000	4127.70000000	0
486732	2018-11-22	290	1128.43000000	1844.53000000	0
1414369	2018-11-22	201	294.38000000	404.81000000	0
292322	2018-11-22	275	6984.83000000	11089.60000000	0
240093	2018-11-22	275	3385.20000000	5374.58000000	0
1324160	2018-11-22	216	1355.19000000	1918.63000000	0
1225017	2018-11-22	262	364.22000000	563.85000000	0
1295724	2018-11-22	262	272.70000000	422.16000000	1
1126596	2018-11-22	347	7658.20000000	13983.66000000	0
494084	2018-11-22	347	690.82000000	1261.42000000	0
1321281	2018-11-22	290	376.71000000	615.76000000	0
300913	2018-11-22	285	4836.60000000	7829.52000000	0
1037086	2018-11-22	316	2358.13000000	4054.27000000	0
743621	2018-11-22	275	7506.94000000	11918.54000000	0
732851	2018-11-22	347	472.47000000	862.72000000	0
1365833	2018-11-22	316	295.42000000	507.90000000	0
244914	2018-11-22	211	2373.53000000	3327.89000000	0
495990	2018-11-22	242	2637.64000000	3927.71000000	0
1328394	2018-11-22	290	480.19000000	784.92000000	0
304640	2018-11-22	201	789.53000000	1085.70000000	0
451362	2018-11-22	226	1176.76000000	1698.70000000	0
743653	2018-11-22	290	1781.99000000	2912.84000000	0
1447659	2018-11-22	216	327.82000000	464.11000000	0
1326876	2018-11-22	226	271.88000000	392.46000000	0
1286379	2018-11-22	270	701.89000000	1103.60000000	0
496275	2018-11-22	280	2504.39000000	4014.94000000	0
1277513	2018-11-22	290	335.64000000	548.64000000	0
670676	2018-11-22	226	501.82000000	724.39000000	0
453136	2018-11-22	342	5019.69000000	9077.21000000	0
743953	2018-11-22	347	3749.85000000	6847.12000000	0
1219585	2018-11-22	301	329.83000000	550.79000000	0
1430909	2018-11-22	196	225.38000000	306.93000000	0
1286477	2018-11-22	280	1764.65000000	2829.02000000	0
1310256	2018-11-22	247	508.85000000	765.12000000	0
1303949	2018-11-22	306	375.45000000	633.08000000	0
1217176	2018-11-22	301	513.27000000	857.11000000	0
454238	2018-11-22	285	2444.53000000	3957.22000000	0
744589	2018-11-22	347	2004.30000000	3659.80000000	0
1318250	2018-11-22	321	371.99000000	645.79000000	0
1029928	2018-11-22	270	272.72000000	428.80000000	0
1286745	2018-11-22	332	1108.37000000	1965.74000000	0
1383807	2018-11-22	294	506.78000000	834.84000000	0
1292067	2018-11-22	306	383.16000000	646.08000000	0
1381641	2018-11-22	290	524.49000000	857.34000000	0
1286877	2018-11-22	216	1131.78000000	1602.33000000	0
747197	2018-11-22	221	2104.10000000	3007.99000000	0
1180502	2018-11-22	226	344.85000000	497.81000000	0
535990	2018-11-22	252	282.48000000	428.90000000	0
459418	2018-11-22	262	797.20000000	1234.13000000	0
497562	2018-11-22	332	3357.92000000	5955.40000000	0
818203	2018-11-22	311	380.64000000	648.10000000	0
651026	2018-11-22	270	2085.18000000	3278.58000000	0
462385	2018-11-22	280	2296.63000000	3681.87000000	0
1072972	2018-11-22	196	2402.94000000	3272.38000000	0
1207646	2018-11-22	242	363.13000000	540.74000000	0
1376275	2018-11-22	211	311.87000000	437.26000000	0
462721	2018-11-22	275	1746.63000000	2773.07000000	0
497996	2018-11-22	231	1081.45000000	1576.35000000	0
1356618	2018-11-22	235	341.12000000	501.11000000	0
651721	2018-11-22	231	6128.37000000	8932.84000000	0
1305229	2018-11-22	205	564.12000000	781.79000000	0
748350	2018-11-22	337	1018.89000000	1824.67000000	0
1348255	2018-11-22	285	377.49000000	611.09000000	0
742271	2018-11-22	231	384.75000000	560.82000000	0
1252996	2018-11-22	191	579.87000000	782.04000000	0
1127673	2018-11-22	257	499.38000000	765.62000000	0
678769	2018-11-22	316	392.44000000	674.71000000	0
1108930	2018-11-22	290	747.52000000	1221.90000000	0
1415565	2018-11-22	211	559.43000000	784.36000000	0
748431	2018-11-22	347	838.94000000	1531.89000000	0
677126	2018-11-22	257	368.46000000	564.90000000	1
1292152	2018-11-22	316	309.51000000	532.12000000	0
1083655	2018-11-22	211	560.64000000	786.07000000	0
1335977	2018-11-22	306	545.03000000	919.03000000	0
660110	2018-11-22	226	361.24000000	521.46000000	0
1422707	2018-11-22	270	280.49000000	441.03000000	0
1388289	2018-11-22	196	589.06000000	802.19000000	0
749637	2018-11-22	231	2002.52000000	2918.91000000	0
1226891	2018-11-22	191	301.65000000	406.83000000	1
1397572	2018-11-22	316	310.15000000	533.22000000	0
1418614	2018-11-22	208	577.99000000	805.69000000	0
501506	2018-11-22	275	1349.13000000	2141.98000000	0
1042826	2018-11-22	352	467.94000000	862.79000000	0
1109130	2018-11-22	221	1510.56000000	2159.47000000	0
1058530	2018-11-22	325	897.61000000	1570.45000000	0
749652	2018-11-22	316	2369.63000000	4074.03000000	1
1161911	2018-11-22	285	485.37000000	785.72000000	0
1291239	2018-11-22	337	298.08000000	533.81000000	0
438353	2018-11-22	231	2209.61000000	3220.76000000	0
1264045	2018-11-22	285	516.54000000	836.18000000	0
1324641	2018-11-22	242	484.65000000	721.70000000	0
1109230	2018-11-22	311	1543.43000000	2627.92000000	0
440959	2018-11-22	285	2123.78000000	3437.98000000	0
1399785	2018-11-22	252	535.94000000	813.73000000	0
1324027	2018-11-22	321	349.43000000	606.62000000	0
1387280	2018-11-22	262	288.12000000	446.03000000	0
1285107	2018-11-22	257	735.89000000	1128.20000000	0
1381750	2018-11-22	294	508.65000000	837.93000000	0
1348442	2018-11-22	201	281.71000000	387.38000000	0
1109565	2018-11-22	235	3740.24000000	5494.37000000	0
442333	2018-11-22	280	4104.48000000	6580.16000000	0
1327872	2018-11-22	257	531.73000000	815.20000000	0
1129561	2018-11-22	337	361.18000000	646.82000000	0
1294258	2018-11-22	242	299.58000000	446.11000000	0
447186	2018-11-22	201	941.17000000	1294.21000000	0
508239	2018-11-22	270	2787.43000000	4382.74000000	0
1253099	2018-11-22	242	362.98000000	540.51000000	0
1325875	2018-11-22	226	282.94000000	408.44000000	0
448856	2018-11-22	321	2226.72000000	3865.70000000	0
1246750	2018-11-22	231	516.69000000	753.13000000	0
1340941	2018-11-22	316	377.35000000	648.76000000	0
1276910	2018-11-22	216	316.47000000	448.04000000	0
1286152	2018-11-22	211	1852.02000000	2596.69000000	0
1347658	2018-11-22	196	616.53000000	839.61000000	0
1391345	2018-11-22	205	281.13000000	389.61000000	0
1109748	2018-11-22	316	5425.42000000	9327.76000000	0
1101478	2018-11-22	280	1425.17000000	2284.78000000	0
1324713	2018-11-22	257	2252.93000000	3454.02000000	0
1352773	2018-11-22	221	349.98000000	500.33000000	0
1301676	2018-11-22	337	416.31000000	745.55000000	0
449626	2018-11-22	231	1075.58000000	1567.80000000	0
513938	2018-11-22	325	2894.84000000	5064.79000000	0
1163186	2018-11-22	226	321.16000000	463.61000000	0
1109779	2018-11-22	316	2636.01000000	4532.02000000	0
450126	2018-11-22	301	2967.75000000	4955.87000000	0
1170591	2018-11-22	247	543.17000000	816.72000000	1
601714	2018-11-22	242	337.93000000	503.21000000	0
1453930	2018-11-22	193	330.45000000	447.40000000	0
175267	2018-11-22	196	1167.94000000	1590.54000000	0
515778	2018-11-22	226	1596.94000000	2305.25000000	0
1337079	2018-11-22	226	321.81000000	464.54000000	0
1073298	2018-11-22	347	2227.12000000	4066.66000000	0
1060366	2018-11-22	242	2133.38000000	3176.82000000	0
752943	2018-11-22	342	1652.42000000	2988.10000000	0
818844	2018-11-22	201	264.92000000	364.29000000	1
1242616	2018-11-22	226	397.47000000	573.76000000	0
1060425	2018-11-22	235	1700.44000000	2497.92000000	0
517116	2018-11-22	316	1158.25000000	1991.34000000	0
1432473	2018-11-22	211	260.01000000	364.56000000	0
1073315	2018-11-22	325	1465.00000000	2563.15000000	0
1287983	2018-11-22	257	1105.18000000	1694.37000000	0
1385811	2018-11-22	242	548.57000000	816.88000000	0
1240028	2018-11-22	285	354.33000000	573.58000000	0
1270594	2018-11-22	325	427.01000000	747.09000000	0
1288158	2018-11-22	352	1496.78000000	2759.74000000	0
1300379	2018-11-22	201	622.60000000	856.13000000	0
1376436	2018-11-22	226	336.71000000	486.04000000	0
1074852	2018-11-22	321	1244.15000000	2159.90000000	0
1061159	2018-11-22	242	1305.22000000	1943.61000000	0
746205	2018-11-22	201	836.10000000	1149.73000000	0
1447045	2018-11-22	208	277.88000000	387.34000000	0
1391115	2018-11-22	196	329.64000000	448.91000000	0
1061329	2018-11-22	257	3489.28000000	5349.48000000	0
1272476	2018-11-22	316	1168.90000000	2009.65000000	0
524551	2018-11-22	301	351.85000000	587.56000000	1
1075137	2018-11-22	294	1926.79000000	3174.10000000	0
1288256	2018-11-22	196	1883.54000000	2565.04000000	0
746366	2018-11-22	311	1018.13000000	1733.53000000	0
1321820	2018-11-22	226	344.63000000	497.48000000	0
1350012	2018-11-22	221	403.88000000	577.37000000	0
1061495	2018-11-22	242	1957.84000000	2915.42000000	0
1272511	2018-11-22	311	1283.25000000	2184.93000000	0
1189275	2018-11-22	347	354.30000000	646.94000000	0
1075873	2018-11-22	306	1511.84000000	2549.27000000	0
1061872	2018-11-22	311	718.39000000	1223.18000000	0
747484	2018-11-22	347	778.96000000	1422.35000000	0
1438574	2018-11-22	216	354.20000000	501.47000000	0
1236089	2018-11-22	332	423.81000000	751.64000000	0
1061961	2018-11-22	257	4028.83000000	6176.69000000	0
1272694	2018-11-22	201	1224.25000000	1683.48000000	0
1369486	2018-11-22	226	358.49000000	517.49000000	0
1076456	2018-11-22	316	1003.25000000	1724.85000000	0
1062604	2018-11-22	221	1538.88000000	2199.96000000	0
1332606	2018-11-22	205	977.36000000	1354.46000000	0
1308920	2018-11-22	257	367.52000000	563.45000000	0
1243586	2018-11-22	316	437.31000000	751.87000000	0
1062933	2018-11-22	342	986.47000000	1783.87000000	0
1272993	2018-11-22	332	2154.39000000	3820.90000000	0
1423966	2018-11-22	205	374.11000000	518.46000000	0
1076755	2018-11-22	294	1117.69000000	1841.22000000	0
949519	2018-11-22	301	3184.35000000	5317.56000000	0
1332731	2018-11-22	221	777.22000000	1111.11000000	0
1072221	2018-11-22	285	485.94000000	786.65000000	0
1334327	2018-11-22	294	414.97000000	683.60000000	0
1063408	2018-11-22	242	1450.56000000	2160.03000000	0
1273197	2018-11-22	347	1708.09000000	3118.92000000	0
1234197	2018-11-22	226	461.24000000	665.81000000	0
1076841	2018-11-22	247	3233.97000000	4862.69000000	0
1063440	2018-11-22	226	1431.51000000	2066.43000000	0
1332956	2018-11-22	191	668.96000000	902.19000000	0
1316153	2018-11-22	301	471.33000000	787.07000000	0
1407795	2018-11-22	226	311.13000000	449.13000000	0
1033785	2018-11-22	285	744.78000000	1205.65000000	0
1273747	2018-11-22	247	1406.17000000	2114.36000000	0
1014445	2018-11-22	332	367.13000000	651.12000000	0
1282673	2018-11-22	347	6210.57000000	11340.33000000	0
1034996	2018-11-22	211	4855.90000000	6808.38000000	0
1333106	2018-11-22	196	828.33000000	1128.03000000	0
1279924	2018-11-22	306	386.75000000	652.15000000	0
1426020	2018-11-22	262	314.80000000	487.34000000	0
1177354	2018-11-22	337	1406.78000000	2519.33000000	0
1273948	2018-11-22	285	986.09000000	1596.29000000	0
1411067	2018-11-22	231	354.89000000	517.29000000	0
1041746	2018-11-22	191	5208.40000000	7024.38000000	0
1035023	2018-11-22	205	3416.00000000	4734.02000000	1
748502	2018-11-22	226	710.12000000	1025.09000000	0
1381332	2018-11-22	191	299.48000000	403.90000000	1
1383434	2018-11-22	316	340.11000000	584.74000000	0
1036302	2018-11-22	266	1728.54000000	2696.79000000	0
1034592	2018-11-22	235	1981.55000000	2910.88000000	0
1429915	2018-11-22	252	369.51000000	561.02000000	0
644608	2018-11-22	262	6149.48000000	9519.91000000	0
235663	2018-11-22	211	1967.75000000	2758.96000000	0
1333692	2018-11-22	342	827.87000000	1497.04000000	0
1264263	2018-11-22	270	357.51000000	562.11000000	0
1340977	2018-11-22	325	334.98000000	586.08000000	0
241045	2018-11-22	301	1537.10000000	2566.81000000	0
1274316	2018-11-22	231	1160.57000000	1691.67000000	0
1247081	2018-11-22	205	292.19000000	404.93000000	0
451880	2018-11-22	221	5789.26000000	8276.22000000	0
1037438	2018-11-22	270	2376.53000000	3736.67000000	0
749263	2018-11-22	252	1447.94000000	2198.42000000	0
1414058	2018-11-22	247	374.57000000	563.22000000	0
935063	2018-11-22	311	344.34000000	586.29000000	0
268991	2018-11-22	270	1385.34000000	2178.20000000	0
1034860	2018-11-22	257	1371.71000000	2102.99000000	0
1419680	2018-11-22	242	337.62000000	502.74000000	0
1295123	2018-11-22	211	1158.66000000	1624.54000000	0
269559	2018-11-22	316	2068.49000000	3556.30000000	0
1333981	2018-11-22	285	665.29000000	1076.98000000	0
1346680	2018-11-22	321	348.08000000	604.28000000	0
1287899	2018-11-22	191	1394.64000000	1880.90000000	0
1120398	2018-11-22	196	1156.36000000	1574.76000000	0
1274734	2018-11-22	316	2250.43000000	3869.10000000	0
1341582	2018-11-22	321	348.20000000	604.49000000	0
1295291	2018-11-22	347	722.99000000	1320.16000000	0
285199	2018-11-22	306	1401.25000000	2362.79000000	0
1334042	2018-11-22	252	1076.47000000	1634.42000000	0
1312437	2018-11-22	316	352.03000000	605.25000000	0
1180903	2018-11-22	226	3500.85000000	5053.60000000	0
285942	2018-11-22	231	5549.16000000	8088.57000000	0
1275019	2018-11-22	226	1174.90000000	1696.01000000	1
1131674	2018-11-22	306	374.27000000	631.09000000	1
1296227	2018-11-22	321	1161.35000000	2016.16000000	0
1295719	2018-11-22	294	678.91000000	1118.40000000	0
749806	2018-11-22	262	1547.78000000	2396.08000000	0
1337369	2018-11-22	270	343.66000000	540.35000000	0
1060014	2018-11-22	226	3489.44000000	5037.12000000	0
1230718	2018-11-22	196	575.61000000	783.88000000	0
1035495	2018-11-22	242	2711.76000000	4038.08000000	0
1419868	2018-11-22	242	364.90000000	543.37000000	0
1296291	2018-11-22	266	1414.74000000	2207.21000000	0
1430489	2018-11-22	211	559.53000000	784.51000000	0
1334124	2018-11-22	252	917.71000000	1393.36000000	0
1092572	2018-11-22	301	365.81000000	610.87000000	0
1305287	2018-11-22	285	300.33000000	486.17000000	1
1112294	2018-11-22	301	671.29000000	1120.99000000	0
1275252	2018-11-22	216	1464.11000000	2072.84000000	0
