ID_CONTA	DT_ACORDO	QTD_PARCELAMENTO_3M	QTD_PARCELAMENTO_6M	QTD_PARCELAMENTO_12M
372007	2018-11-22	0	0	0
1318854	2018-11-22	1	1	1
739030	2018-11-22	0	0	0
1044301	2018-11-22	0	0	0
1105347	2018-11-22	0	1	1
1316436	2018-11-22	0	0	0
1377102	2018-11-22	0	0	0
962759	2018-11-22	0	0	0
1346686	2018-11-22	0	0	0
975525	2018-11-22	0	0	0
865734	2018-11-22	0	0	0
1319378	2018-11-22	1	1	1
1344369	2018-11-22	0	0	0
1401725	2018-11-22	0	0	0
985830	2018-11-22	0	0	0
765724	2018-11-22	0	1	1
838151	2018-11-22	1	2	3
1354295	2018-11-22	0	0	0
762516	2018-11-22	0	0	0
1263524	2018-11-22	0	0	0
1174939	2018-11-22	0	0	0
1337290	2018-11-22	0	0	0
1283312	2018-11-22	0	0	0
1208674	2018-11-22	0	0	0
1266623	2018-11-22	0	0	0
1391240	2018-11-22	0	0	0
1231302	2018-11-22	0	0	0
1311277	2018-11-22	0	0	0
907907	2018-11-22	1	1	1
1417003	2018-11-22	0	0	0
1398015	2018-11-22	0	0	0
1390831	2018-11-22	0	0	0
1248773	2018-11-22	0	0	0
1342372	2018-11-22	0	0	0
812579	2018-11-22	0	0	0
459779	2018-11-22	0	0	0
1396489	2018-11-22	0	0	0
1422557	2018-11-22	0	0	0
619911	2018-11-22	0	0	1
1399336	2018-11-22	0	0	0
662291	2018-11-22	0	0	0
670279	2018-11-22	0	0	0
733651	2018-11-22	0	1	2
1252807	2018-11-22	0	0	0
885782	2018-11-22	0	0	0
778590	2018-11-22	0	0	0
1103563	2018-11-22	0	0	0
1178735	2018-11-22	0	1	1
1237513	2018-11-22	0	0	0
568382	2018-11-22	0	0	0
1244919	2018-11-22	0	0	0
1237563	2018-11-22	0	0	0
1367437	2018-11-22	0	0	0
1218730	2018-11-22	0	0	0
1353198	2018-11-22	0	0	0
1298999	2018-11-22	0	0	0
1417824	2018-11-22	0	0	0
1317583	2018-11-22	0	2	2
1344523	2018-11-22	0	0	0
1336035	2018-11-22	0	0	0
1422721	2018-11-22	0	0	0
1133661	2018-11-22	0	0	1
1173588	2018-11-22	0	1	2
995500	2018-11-22	1	2	3
750078	2018-11-22	1	2	2
1343233	2018-11-22	1	1	1
1448757	2018-11-22	0	0	0
1384915	2018-11-22	0	0	0
1076805	2018-11-22	0	0	0
1390497	2018-11-22	0	0	0
1273641	2018-11-22	0	0	0
697304	2018-11-22	0	0	0
1032013	2018-11-22	0	0	0
463864	2018-11-22	1	1	1
1399598	2018-11-22	1	1	1
1274418	2018-11-22	0	0	0
1437993	2018-11-22	0	0	0
1434524	2018-11-22	0	0	0
1025570	2018-11-22	0	0	0
1377534	2018-11-22	0	0	0
1091913	2018-11-22	0	0	0
1345807	2018-11-22	1	1	1
435581	2018-11-22	0	0	0
1050299	2018-11-22	0	1	1
885318	2018-11-22	0	0	0
1356446	2018-11-22	0	0	0
1201443	2018-11-22	0	0	0
1256672	2018-11-22	1	1	2
1340198	2018-11-22	0	0	0
1120362	2018-11-22	0	0	0
898079	2018-11-22	0	0	0
1259176	2018-11-22	0	1	1
1220806	2018-11-22	0	0	0
1076600	2018-11-22	2	2	2
896002	2018-11-22	2	2	2
600977	2018-11-22	0	0	0
1057812	2018-11-22	0	0	0
993921	2018-11-22	0	0	0
726838	2018-11-22	0	0	0
1307413	2018-11-22	0	0	0
1280809	2018-11-22	0	0	0
1431555	2018-11-22	0	0	0
1341760	2018-11-22	0	0	0
1199851	2018-11-22	0	0	0
724885	2018-11-22	0	0	0
1348576	2018-11-22	0	0	0
1295049	2018-11-22	0	1	1
1306813	2018-11-22	2	2	2
1310942	2018-11-22	0	0	0
1135297	2018-11-22	0	1	1
1385122	2018-11-22	1	1	1
1426136	2018-11-22	0	0	0
1259778	2018-11-22	0	0	0
1185099	2018-11-22	0	0	0
1298311	2018-11-22	0	0	0
1375891	2018-11-22	0	0	0
294068	2018-11-22	0	0	0
1316168	2018-11-22	0	0	1
1294142	2018-11-22	0	0	0
891327	2018-11-22	0	0	0
1232740	2018-11-22	0	1	1
1052703	2018-11-22	0	0	0
967814	2018-11-22	1	1	1
965433	2018-11-22	0	0	0
614744	2018-11-22	1	1	2
1259512	2018-11-22	2	2	3
1129045	2018-11-22	0	0	1
132122	2018-11-22	0	0	0
1394250	2018-11-22	0	0	0
1179517	2018-11-22	0	0	0
1399912	2018-11-22	0	0	0
1052328	2018-11-22	0	0	0
1323036	2018-11-22	0	0	0
1079261	2018-11-22	1	2	2
1290573	2018-11-22	0	0	0
1307928	2018-11-22	0	1	1
1220147	2018-11-22	0	0	0
944591	2018-11-22	0	0	0
1076919	2018-11-22	0	0	0
1225400	2018-11-22	0	0	0
745447	2018-11-22	1	1	1
772521	2018-11-22	0	0	0
958229	2018-11-22	0	0	1
1365654	2018-11-22	0	0	0
1406464	2018-11-22	1	1	1
1342922	2018-11-22	0	0	0
910097	2018-11-22	0	0	0
1402186	2018-11-22	0	0	0
928454	2018-11-22	0	0	0
1392860	2018-11-22	0	0	0
1344579	2018-11-22	0	0	0
1329385	2018-11-22	0	0	0
1274169	2018-11-22	0	0	0
1234175	2018-11-22	0	0	0
1303406	2018-11-22	0	0	0
1120688	2018-11-22	0	1	2
980222	2018-11-22	0	0	0
1268578	2018-11-22	1	2	2
1201780	2018-11-22	0	0	0
1197550	2018-11-22	0	0	0
1114390	2018-11-22	0	0	0
1424763	2018-11-22	1	1	1
1209082	2018-11-22	0	0	0
1111507	2018-11-22	1	1	1
559259	2018-11-22	0	0	0
1213419	2018-11-22	1	1	1
1217838	2018-11-22	0	0	0
588675	2018-11-22	0	0	0
1334342	2018-11-22	0	0	0
1077520	2018-11-22	0	0	0
702946	2018-11-22	0	0	0
1272656	2018-11-22	0	0	1
1110412	2018-11-22	0	0	0
409167	2018-11-22	1	1	1
389847	2018-11-22	1	1	1
1282384	2018-11-22	0	0	0
630832	2018-11-22	0	0	0
1301375	2018-11-22	0	1	1
930507	2018-11-22	0	0	0
1079680	2018-11-22	1	2	2
1180106	2018-11-22	1	1	1
1379722	2018-11-22	0	0	0
1463332	2018-11-22	0	0	0
801437	2018-11-22	0	0	0
683745	2018-11-22	0	0	0
1163980	2018-11-22	0	0	0
1125807	2018-11-22	0	0	0
1309011	2018-11-22	2	2	2
1343589	2018-11-22	0	0	0
1440957	2018-11-22	0	0	0
851174	2018-11-22	0	0	0
772943	2018-11-22	0	1	1
1159350	2018-11-22	0	1	2
765002	2018-11-22	0	1	2
1206795	2018-11-22	0	1	1
927149	2018-11-22	0	0	0
1131959	2018-11-22	0	0	0
975745	2018-11-22	0	0	0
1117727	2018-11-22	0	1	1
994591	2018-11-22	0	0	0
1072603	2018-11-22	0	0	0
629204	2018-11-22	1	1	1
1287642	2018-11-22	0	0	0
1433091	2018-11-22	0	0	0
1452547	2018-11-22	0	0	0
1389775	2018-11-22	0	0	0
735813	2018-11-22	0	0	0
1438475	2018-11-22	0	0	0
1331630	2018-11-22	0	0	0
948220	2018-11-22	0	0	0
1307929	2018-11-22	1	1	1
757346	2018-11-22	0	0	0
1107170	2018-11-22	0	0	0
376041	2018-11-22	1	1	1
1047217	2018-11-22	0	0	0
1026295	2018-11-22	0	0	0
630441	2018-11-22	0	0	0
1255755	2018-11-22	0	0	0
1328019	2018-11-22	0	0	0
1262924	2018-11-22	0	0	0
732272	2018-11-22	0	0	0
925817	2018-11-22	0	0	0
1318229	2018-11-22	0	0	0
1239379	2018-11-22	0	0	0
126427	2018-11-22	0	0	0
1220678	2018-11-22	0	0	0
372286	2018-11-22	0	0	0
362628	2018-11-22	1	1	1
1242683	2018-11-22	0	0	1
73229	2018-11-22	0	0	0
1330216	2018-11-22	0	0	0
852722	2018-11-22	0	0	0
1404602	2018-11-22	0	0	0
1130268	2018-11-22	0	0	0
1214532	2018-11-22	0	1	2
1441148	2018-11-22	0	0	0
1106698	2018-11-22	0	0	0
1382722	2018-11-22	1	1	1
1290300	2018-11-22	0	0	0
1048270	2018-11-22	0	0	0
1200386	2018-11-22	0	0	0
1101784	2018-11-22	0	0	1
1422745	2018-11-22	1	1	1
1353761	2018-11-22	0	0	0
1375196	2018-11-22	0	0	0
978142	2018-11-22	1	1	1
1347243	2018-11-22	0	0	0
1197942	2018-11-22	1	1	1
1326553	2018-11-22	1	1	1
1002665	2018-11-22	0	0	0
1440533	2018-11-22	0	0	0
1451272	2018-11-22	0	0	0
1410628	2018-11-22	0	0	0
1313887	2018-11-22	0	0	0
1353931	2018-11-22	0	0	0
877055	2018-11-22	0	0	0
1265321	2018-11-22	0	0	0
1226624	2018-11-22	0	0	1
1393305	2018-11-22	0	0	0
1163305	2018-11-22	0	0	0
1238213	2018-11-22	0	0	0
1393171	2018-11-22	0	0	0
1327325	2018-11-22	1	2	2
1302462	2018-11-22	0	0	0
1389868	2018-11-22	0	0	0
945216	2018-11-22	0	0	0
1205162	2018-11-22	1	1	1
1330633	2018-11-22	0	1	1
1327257	2018-11-22	0	0	0
571483	2018-11-22	1	2	2
1320368	2018-11-22	0	0	0
1410129	2018-11-22	0	0	0
520876	2018-11-22	1	1	1
1242839	2018-11-22	0	0	0
1005321	2018-11-22	0	0	0
933889	2018-11-22	1	1	2
964607	2018-11-22	0	1	2
740437	2018-11-22	1	1	1
532765	2018-11-22	1	1	1
964167	2018-11-22	0	0	0
1187076	2018-11-22	0	0	0
448269	2018-11-22	0	0	0
1221403	2018-11-22	0	0	0
1312587	2018-11-22	0	0	0
1369257	2018-11-22	0	0	0
1148953	2018-11-22	1	2	2
1203697	2018-11-22	0	0	0
1410114	2018-11-22	0	0	0
1435682	2018-11-22	0	0	0
1396259	2018-11-22	0	0	0
834834	2018-11-22	0	1	2
1357151	2018-11-22	1	2	2
1428849	2018-11-22	0	0	0
1389673	2018-11-22	0	0	0
890156	2018-11-22	0	0	0
1408625	2018-11-22	0	0	0
1239912	2018-11-22	0	0	0
1221143	2018-11-22	0	0	0
1300446	2018-11-22	0	0	0
1332015	2018-11-22	0	0	0
1478147	2018-11-22	0	0	0
1345685	2018-11-22	0	0	0
1020800	2018-11-22	0	0	0
1119654	2018-11-22	0	0	1
1034229	2018-11-22	0	0	0
944249	2018-11-22	1	1	2
1293019	2018-11-22	0	0	0
1379391	2018-11-22	0	0	0
1308738	2018-11-22	0	0	0
1060726	2018-11-22	0	0	0
845327	2018-11-22	0	0	0
1329051	2018-11-22	0	0	0
109336	2018-11-22	0	0	1
1287689	2018-11-22	0	0	0
1431156	2018-11-22	1	1	1
1293562	2018-11-22	0	0	0
1424529	2018-11-22	0	0	0
1438058	2018-11-22	0	0	0
1274978	2018-11-22	0	0	0
1369688	2018-11-22	0	0	0
1135487	2018-11-22	1	1	2
1410469	2018-11-22	0	0	0
1214672	2018-11-22	0	0	1
1134981	2018-11-22	0	0	0
1184858	2018-11-22	0	0	0
1229044	2018-11-22	0	0	0
863444	2018-11-22	0	0	0
1337578	2018-11-22	0	0	0
1333630	2018-11-22	0	0	0
1343426	2018-11-22	0	0	0
1420493	2018-11-22	1	1	1
1180780	2018-11-22	0	0	0
1395595	2018-11-22	2	2	2
1431666	2018-11-22	0	0	0
1339271	2018-11-22	0	0	0
1255218	2018-11-22	0	0	0
1082070	2018-11-22	0	0	2
1389864	2018-11-22	0	0	0
1388010	2018-11-22	0	0	0
1283775	2018-11-22	0	0	0
1431606	2018-11-22	0	0	0
1058684	2018-11-22	0	0	0
1356183	2018-11-22	0	0	0
1235483	2018-11-22	0	0	0
775038	2018-11-22	0	0	0
1314116	2018-11-22	0	0	0
1341473	2018-11-22	0	0	0
1369402	2018-11-22	1	1	1
1395557	2018-11-22	0	0	0
1179848	2018-11-22	0	0	0
1042755	2018-11-22	0	0	0
1000973	2018-11-22	0	2	2
1054417	2018-11-22	1	2	2
668482	2018-11-22	0	0	0
1055771	2018-11-22	0	0	0
669711	2018-11-22	0	0	0
1302111	2018-11-22	0	0	0
844166	2018-11-22	0	0	0
1380602	2018-11-22	0	0	0
1148398	2018-11-22	0	0	0
1330580	2018-11-22	0	0	0
670465	2018-11-22	0	0	1
670865	2018-11-22	0	0	0
1050838	2018-11-22	1	1	1
1051706	2018-11-22	0	0	0
1110733	2018-11-22	0	0	0
1110752	2018-11-22	0	0	0
1110766	2018-11-22	1	1	1
1297313	2018-11-22	0	0	0
966637	2018-11-22	0	0	0
1297527	2018-11-22	0	0	0
1297745	2018-11-22	0	0	0
1380805	2018-11-22	0	0	0
1297896	2018-11-22	0	0	0
1349504	2018-11-22	0	0	0
1334413	2018-11-22	2	2	2
1406696	2018-11-22	0	0	0
616746	2018-11-22	0	1	1
1150892	2018-11-22	0	0	1
614305	2018-11-22	1	1	2
1208116	2018-11-22	1	1	1
1077441	2018-11-22	2	3	3
1280751	2018-11-22	0	1	1
1077828	2018-11-22	0	0	0
1046943	2018-11-22	0	0	0
1047208	2018-11-22	0	0	0
1047444	2018-11-22	0	0	0
1047893	2018-11-22	0	0	0
1048812	2018-11-22	0	0	0
1048847	2018-11-22	0	0	1
1049115	2018-11-22	0	0	1
1049165	2018-11-22	0	0	0
1316754	2018-11-22	0	0	0
1317222	2018-11-22	0	0	0
672819	2018-11-22	0	0	0
1325075	2018-11-22	0	0	0
674484	2018-11-22	0	0	0
674952	2018-11-22	1	2	3
675495	2018-11-22	0	0	0
675788	2018-11-22	0	1	1
675895	2018-11-22	0	0	0
1111201	2018-11-22	0	0	1
1111651	2018-11-22	1	1	1
1113092	2018-11-22	0	0	0
1113341	2018-11-22	0	1	2
1113492	2018-11-22	0	0	0
1349572	2018-11-22	0	0	0
1307324	2018-11-22	0	0	0
421445	2018-11-22	0	0	0
1115045	2018-11-22	0	0	0
1115063	2018-11-22	0	0	0
1291765	2018-11-22	1	1	1
1079682	2018-11-22	0	0	0
1079817	2018-11-22	0	0	0
1080017	2018-11-22	0	0	0
1080168	2018-11-22	1	1	1
1082022	2018-11-22	2	2	3
382773	2018-11-22	1	1	1
862954	2018-11-22	0	0	1
1432299	2018-11-22	0	0	0
1386389	2018-11-22	0	0	0
1401162	2018-11-22	0	0	0
1358028	2018-11-22	0	0	0
670113	2018-11-22	0	1	1
670456	2018-11-22	1	1	1
1410584	2018-11-22	0	0	0
670767	2018-11-22	0	0	0
626293	2018-11-22	1	1	1
673421	2018-11-22	0	0	0
676156	2018-11-22	0	1	1
677124	2018-11-22	1	1	1
677210	2018-11-22	2	2	2
677235	2018-11-22	1	1	3
679850	2018-11-22	0	0	0
638259	2018-11-22	1	2	2
363550	2018-11-22	0	0	0
680300	2018-11-22	1	1	1
681243	2018-11-22	1	2	2
681443	2018-11-22	0	1	1
1309767	2018-11-22	0	0	0
681468	2018-11-22	0	0	0
681829	2018-11-22	0	0	0
1310203	2018-11-22	0	0	0
682922	2018-11-22	1	2	2
998479	2018-11-22	0	0	0
1310821	2018-11-22	0	0	0
683519	2018-11-22	0	0	0
1311171	2018-11-22	0	0	0
1314389	2018-11-22	0	0	0
1314496	2018-11-22	0	2	2
1314530	2018-11-22	0	0	0
1311713	2018-11-22	0	0	0
1315157	2018-11-22	0	0	0
1244563	2018-11-22	0	0	0
1315264	2018-11-22	1	1	1
1317561	2018-11-22	0	0	0
1164552	2018-11-22	0	0	0
581086	2018-11-22	0	1	1
1316066	2018-11-22	0	0	0
1316193	2018-11-22	0	0	0
1317038	2018-11-22	1	1	1
1167253	2018-11-22	0	0	0
1136833	2018-11-22	0	0	0
793593	2018-11-22	2	2	2
709336	2018-11-22	1	1	1
435586	2018-11-22	0	0	0
882437	2018-11-22	1	1	3
1212282	2018-11-22	0	0	0
759467	2018-11-22	0	0	0
1423787	2018-11-22	0	0	0
1313719	2018-11-22	0	0	0
1257574	2018-11-22	0	0	0
1313953	2018-11-22	1	2	2
1311478	2018-11-22	0	0	0
685380	2018-11-22	0	0	0
1311632	2018-11-22	1	1	1
685523	2018-11-22	0	0	0
685655	2018-11-22	1	1	1
685823	2018-11-22	0	0	0
1311989	2018-11-22	0	0	0
685848	2018-11-22	0	0	0
686266	2018-11-22	1	1	1
1312207	2018-11-22	0	0	0
1312732	2018-11-22	0	0	0
884567	2018-11-22	0	1	1
687538	2018-11-22	0	0	0
689006	2018-11-22	0	0	0
1313718	2018-11-22	0	0	0
690210	2018-11-22	2	2	2
1313968	2018-11-22	0	0	0
1314161	2018-11-22	0	0	0
1135698	2018-11-22	1	1	1
1136009	2018-11-22	1	1	1
1137134	2018-11-22	0	0	0
1137252	2018-11-22	0	1	1
1417413	2018-11-22	0	0	0
1137309	2018-11-22	0	1	1
1417620	2018-11-22	1	1	1
1418038	2018-11-22	0	0	0
1138263	2018-11-22	0	0	0
1138395	2018-11-22	0	0	0
1138474	2018-11-22	0	0	0
1418206	2018-11-22	0	0	0
1418624	2018-11-22	0	0	0
1418699	2018-11-22	0	0	0
1421725	2018-11-22	0	0	0
1422357	2018-11-22	0	0	0
1423286	2018-11-22	0	0	0
1425508	2018-11-22	0	0	0
1425694	2018-11-22	0	0	0
1425851	2018-11-22	0	0	0
1426326	2018-11-22	0	0	0
1427362	2018-11-22	0	0	0
1428427	2018-11-22	2	2	2
762990	2018-11-22	1	2	4
606160	2018-11-22	0	0	0
1395541	2018-11-22	0	0	0
1395741	2018-11-22	0	0	0
1396209	2018-11-22	0	0	0
1397160	2018-11-22	0	0	0
1398764	2018-11-22	1	1	1
1399617	2018-11-22	0	0	0
1399900	2018-11-22	0	0	0
1400368	2018-11-22	0	0	0
1400587	2018-11-22	0	0	0
1401019	2018-11-22	1	1	1
1401538	2018-11-22	0	0	0
1402774	2018-11-22	0	0	0
1403159	2018-11-22	0	0	0
1403361	2018-11-22	0	0	0
1404078	2018-11-22	0	0	0
1405314	2018-11-22	0	0	0
1406103	2018-11-22	0	0	0
1407303	2018-11-22	0	0	0
1408741	2018-11-22	0	0	0
1409209	2018-11-22	0	0	0
860355	2018-11-22	0	0	0
861008	2018-11-22	0	0	0
1135598	2018-11-22	0	0	0
1396582	2018-11-22	0	0	0
1397203	2018-11-22	0	0	0
893585	2018-11-22	0	1	1
1163089	2018-11-22	0	0	0
894353	2018-11-22	1	2	2
1447076	2018-11-22	0	0	0
1164570	2018-11-22	1	2	3
894487	2018-11-22	1	1	1
1164770	2018-11-22	1	1	1
1165161	2018-11-22	0	0	0
1165295	2018-11-22	0	0	0
897393	2018-11-22	1	1	1
1165804	2018-11-22	0	0	0
898565	2018-11-22	0	0	0
898597	2018-11-22	0	0	1
1166004	2018-11-22	1	1	1
898665	2018-11-22	1	1	1
1401999	2018-11-22	0	0	0
1402431	2018-11-22	0	0	0
1402700	2018-11-22	0	0	0
1403153	2018-11-22	0	0	0
1404689	2018-11-22	0	0	0
791359	2018-11-22	0	1	1
1405025	2018-11-22	0	0	0
681392	2018-11-22	1	1	1
684114	2018-11-22	1	1	1
685636	2018-11-22	1	1	1
686386	2018-11-22	1	1	1
687857	2018-11-22	0	0	0
687875	2018-11-22	1	1	1
689197	2018-11-22	0	1	1
689630	2018-11-22	0	0	0
691102	2018-11-22	0	0	0
691115	2018-11-22	1	1	1
691769	2018-11-22	0	0	0
692606	2018-11-22	0	0	0
692637	2018-11-22	0	0	0
697485	2018-11-22	0	0	0
698103	2018-11-22	1	3	3
1132878	2018-11-22	0	0	0
1132977	2018-11-22	0	0	0
1133260	2018-11-22	0	1	2
1196335	2018-11-22	0	0	0
1196367	2018-11-22	0	0	0
1196618	2018-11-22	0	1	1
1385018	2018-11-22	0	0	0
1385186	2018-11-22	0	0	0
1385303	2018-11-22	0	0	0
1385421	2018-11-22	0	0	0
1385535	2018-11-22	0	0	0
676277	2018-11-22	1	1	1
1385903	2018-11-22	0	0	0
1385904	2018-11-22	0	0	0
1385972	2018-11-22	0	0	0
1386022	2018-11-22	0	0	0
1386590	2018-11-22	0	0	0
679117	2018-11-22	0	0	0
679418	2018-11-22	0	0	0
1387325	2018-11-22	0	0	0
1388075	2018-11-22	0	0	0
692522	2018-11-22	0	0	0
1388094	2018-11-22	0	0	0
1388329	2018-11-22	0	0	0
1388830	2018-11-22	0	0	0
1409062	2018-11-22	0	0	0
1409330	2018-11-22	0	0	0
873112	2018-11-22	0	0	0
1410609	2018-11-22	0	0	0
1411895	2018-11-22	0	0	0
1162565	2018-11-22	0	0	1
1162622	2018-11-22	0	0	0
1131881	2018-11-22	1	1	1
1132831	2018-11-22	0	0	0
1133042	2018-11-22	0	0	0
1133760	2018-11-22	0	0	0
1405688	2018-11-22	0	0	0
1406020	2018-11-22	0	0	0
1396303	2018-11-22	1	1	1
1137277	2018-11-22	0	1	1
860728	2018-11-22	0	0	0
861446	2018-11-22	1	1	1
863468	2018-11-22	0	1	1
1382360	2018-11-22	0	0	0
645557	2018-11-22	0	0	0
1382778	2018-11-22	0	0	0
1382864	2018-11-22	0	0	0
647880	2018-11-22	0	1	1
652563	2018-11-22	0	0	0
653063	2018-11-22	0	0	0
653146	2018-11-22	0	1	1
656925	2018-11-22	0	0	0
658676	2018-11-22	1	1	1
659029	2018-11-22	0	0	0
659148	2018-11-22	0	0	0
659379	2018-11-22	0	0	0
660583	2018-11-22	0	0	0
660715	2018-11-22	0	0	1
662255	2018-11-22	0	0	1
662605	2018-11-22	0	0	1
662855	2018-11-22	0	0	0
664978	2018-11-22	1	1	1
665095	2018-11-22	0	0	0
1170883	2018-11-22	0	0	0
666668	2018-11-22	0	0	0
668035	2018-11-22	0	1	1
1043264	2018-11-22	1	1	2
1159813	2018-11-22	0	0	0
1159990	2018-11-22	0	0	0
1160392	2018-11-22	0	0	0
1160892	2018-11-22	0	0	0
1161653	2018-11-22	1	2	2
862776	2018-11-22	0	0	0
1162019	2018-11-22	0	0	0
862867	2018-11-22	1	1	1
1162230	2018-11-22	2	2	2
862974	2018-11-22	2	2	2
863671	2018-11-22	0	0	0
1195781	2018-11-22	0	0	0
864714	2018-11-22	0	0	0
1196154	2018-11-22	0	0	0
1196349	2018-11-22	0	1	1
1196381	2018-11-22	0	0	0
1196524	2018-11-22	1	1	1
1196722	2018-11-22	0	0	0
867779	2018-11-22	0	0	0
1197226	2018-11-22	0	0	0
1197485	2018-11-22	0	0	0
868347	2018-11-22	0	0	0
1197549	2018-11-22	0	0	0
868785	2018-11-22	0	0	0
861412	2018-11-22	0	0	0
861573	2018-11-22	0	0	0
864102	2018-11-22	1	2	2
864370	2018-11-22	2	2	3
866510	2018-11-22	1	1	1
866678	2018-11-22	0	0	0
867664	2018-11-22	0	0	0
869943	2018-11-22	0	0	0
1407083	2018-11-22	1	1	1
870690	2018-11-22	0	0	0
1407276	2018-11-22	0	0	0
1408219	2018-11-22	0	0	0
871733	2018-11-22	0	0	0
1408455	2018-11-22	0	0	0
1394713	2018-11-22	1	1	1
1394760	2018-11-22	0	0	0
1394913	2018-11-22	0	0	0
1394963	2018-11-22	0	0	0
1395596	2018-11-22	0	0	0
1395681	2018-11-22	0	0	0
1395714	2018-11-22	0	0	0
1395967	2018-11-22	0	0	0
1390165	2018-11-22	0	0	0
1390201	2018-11-22	0	0	0
1390751	2018-11-22	0	0	0
1390783	2018-11-22	0	0	0
1391887	2018-11-22	0	0	0
1392905	2018-11-22	0	0	0
669172	2018-11-22	0	0	0
670529	2018-11-22	0	0	0
392766	2018-11-22	0	0	0
672415	2018-11-22	1	2	2
674606	2018-11-22	1	2	2
76451	2018-11-22	0	1	1
674705	2018-11-22	0	0	0
1397786	2018-11-22	0	0	0
1398590	2018-11-22	0	0	0
1398790	2018-11-22	0	0	0
863536	2018-11-22	0	0	0
864279	2018-11-22	1	2	2
865115	2018-11-22	1	1	1
865765	2018-11-22	0	0	0
866401	2018-11-22	1	1	2
866433	2018-11-22	0	0	0
868141	2018-11-22	1	1	1
869291	2018-11-22	1	1	1
869620	2018-11-22	0	1	2
869852	2018-11-22	1	2	2
870145	2018-11-22	0	0	1
1406388	2018-11-22	0	0	0
870638	2018-11-22	0	1	1
870881	2018-11-22	1	2	2
1408178	2018-11-22	1	1	1
872453	2018-11-22	0	0	0
1408989	2018-11-22	1	1	1
872685	2018-11-22	1	1	1
872921	2018-11-22	0	0	0
1409132	2018-11-22	1	1	1
873721	2018-11-22	0	0	0
1409993	2018-11-22	0	0	0
1410282	2018-11-22	0	0	0
873746	2018-11-22	2	2	2
1410968	2018-11-22	0	0	0
874239	2018-11-22	0	0	0
1411111	2018-11-22	0	0	0
1412047	2018-11-22	0	0	0
1401598	2018-11-22	0	0	0
684097	2018-11-22	1	1	1
684834	2018-11-22	0	0	0
687574	2018-11-22	0	0	0
689646	2018-11-22	0	0	0
691267	2018-11-22	0	0	0
691417	2018-11-22	1	1	1
1198019	2018-11-22	0	1	1
1198053	2018-11-22	1	1	1
869385	2018-11-22	0	0	1
870353	2018-11-22	0	0	0
1131444	2018-11-22	1	1	1
870932	2018-11-22	0	0	0
871491	2018-11-22	0	0	0
1132105	2018-11-22	0	0	0
872327	2018-11-22	0	0	1
872468	2018-11-22	0	0	0
1133107	2018-11-22	0	1	1
1133607	2018-11-22	1	1	3
1133984	2018-11-22	1	1	1
1134075	2018-11-22	1	1	1
1134243	2018-11-22	0	0	0
1134454	2018-11-22	0	0	0
1135313	2018-11-22	1	1	1
1135615	2018-11-22	0	0	0
1414413	2018-11-22	0	0	0
1415147	2018-11-22	0	0	0
1417662	2018-11-22	0	0	0
1418791	2018-11-22	0	0	0
1419068	2018-11-22	0	0	0
1420527	2018-11-22	0	0	0
1420570	2018-11-22	0	0	0
1420970	2018-11-22	0	0	0
1421274	2018-11-22	0	0	0
1412940	2018-11-22	0	0	0
1413376	2018-11-22	0	0	0
1131243	2018-11-22	0	0	0
1414012	2018-11-22	0	0	0
1131329	2018-11-22	0	1	1
1132540	2018-11-22	1	2	2
1133340	2018-11-22	0	0	0
1133694	2018-11-22	1	1	1
1134501	2018-11-22	0	0	0
1134544	2018-11-22	2	2	2
1135123	2018-11-22	0	0	0
1208680	2018-11-22	0	0	0
1208716	2018-11-22	0	0	0
1208791	2018-11-22	0	0	0
1209584	2018-11-22	0	0	0
1209877	2018-11-22	0	0	0
1209977	2018-11-22	0	0	0
1210202	2018-11-22	1	1	1
1161187	2018-11-22	1	2	2
1161323	2018-11-22	0	0	0
1406227	2018-11-22	0	0	0
1406677	2018-11-22	0	0	0
1407027	2018-11-22	0	0	0
1407278	2018-11-22	0	0	0
1407582	2018-11-22	0	0	0
1411058	2018-11-22	0	0	0
1412043	2018-11-22	1	1	1
1412444	2018-11-22	0	0	0
1413298	2018-11-22	0	0	0
1413765	2018-11-22	0	0	0
692689	2018-11-22	2	3	5
694594	2018-11-22	0	0	0
696130	2018-11-22	0	1	1
696715	2018-11-22	0	0	0
696747	2018-11-22	0	1	1
1132575	2018-11-22	0	0	0
1195852	2018-11-22	1	1	2
1195884	2018-11-22	0	0	0
1195915	2018-11-22	1	1	1
1196252	2018-11-22	0	0	0
1197002	2018-11-22	0	0	0
1197370	2018-11-22	0	0	0
1197770	2018-11-22	0	0	0
1198305	2018-11-22	1	1	2
1161055	2018-11-22	0	0	0
1415301	2018-11-22	0	0	0
1415320	2018-11-22	0	0	0
699741	2018-11-22	0	0	0
701378	2018-11-22	1	1	1
1162009	2018-11-22	1	1	1
1162106	2018-11-22	0	1	2
702918	2018-11-22	0	0	0
702932	2018-11-22	0	0	0
1162559	2018-11-22	0	0	0
703617	2018-11-22	0	0	0
1162892	2018-11-22	0	0	0
1133942	2018-11-22	1	1	1
1134103	2018-11-22	1	1	1
1134728	2018-11-22	0	0	0
1134810	2018-11-22	0	0	0
1134903	2018-11-22	1	1	1
1135171	2018-11-22	0	0	0
1135314	2018-11-22	0	0	0
1208689	2018-11-22	0	0	0
1208864	2018-11-22	0	0	0
1208875	2018-11-22	0	0	0
