ID_CONTA	DT_ACORDO	QTD_CPC_10D	QTD_CPC_1M	QTD_CPC_3M	QTD_CPC_6M	QTD_CP_10D	QTD_CP_1M	QTD_CP_3M	QTD_CP_6M	QTD_ACIONAMENTO_10D	QTD_ACIONAMENTO_1M	QTD_ACIONAMENTO_3M	QTD_ACIONAMENTO_6M
1306262	2019-03-20	0	0	1	1	0	1	3	3	1	8	25	56
1146694	2019-06-03	0	0	0	0	0	0	1	2	1	4	15	27
1111651	2019-03-22	0	0	0	0	0	1	1	1	5	9	25	69
1187767	2018-11-22	0	0	0	0	0	0	2	2	0	1	73	167
1287525	2019-06-04	0	0	0	0	0	0	0	0	3	11	35	113
757346	2019-03-22	0	0	0	0	0	0	0	0	2	7	20	33
854178	2019-06-03	0	0	0	0	0	0	0	0	0	0	8	38
961017	2019-03-20	0	0	0	0	0	0	0	0	2	6	27	29
1129340	2019-03-22	1	1	3	5	0	0	0	2	6	8	55	98
1206055	2019-06-03	0	0	0	0	0	0	0	0	3	29	86	145
1392964	2018-11-22	0	0	0	0	0	0	0	1	0	0	0	9
926562	2018-11-22	0	0	0	0	0	0	0	3	0	3	21	117
1041296	2019-06-03	0	0	0	1	0	0	2	2	1	27	77	188
1459865	2019-06-03	0	1	1	3	0	1	3	12	12	34	51	162
929967	2019-03-22	0	0	0	0	0	0	0	0	1	5	24	50
1143044	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
1204912	2019-03-21	1	1	1	1	0	0	1	1	1	2	33	62
1284507	2019-06-04	0	0	0	0	1	3	7	7	2	25	64	155
1293222	2019-06-04	0	0	1	1	0	2	7	7	2	55	138	301
799748	2019-06-03	0	0	0	0	0	2	2	3	2	13	23	56
1337125	2019-06-04	0	0	2	2	0	0	0	2	2	17	31	47
858997	2018-11-22	0	0	0	0	0	0	0	1	11	15	15	24
1337566	2019-06-04	0	0	0	1	0	0	0	0	10	19	57	76
645749	2019-06-03	0	1	2	3	0	0	1	3	2	11	71	127
686784	2019-03-22	0	0	0	1	0	0	2	5	1	3	28	57
1271799	2019-03-22	0	0	0	3	0	0	1	3	3	7	192	309
754084	2018-11-22	0	0	0	0	0	0	0	0	0	0	2	2
1344832	2019-03-20	0	0	0	0	1	1	3	3	8	23	84	283
852108	2019-03-22	0	0	0	0	0	0	0	0	2	5	21	43
210778	2018-11-22	0	0	0	0	0	0	0	0	1	2	2	4
1186220	2019-03-22	0	0	0	0	0	0	1	2	2	5	31	82
1260350	2019-03-20	0	0	0	0	0	0	0	0	0	1	1	4
1063533	2019-03-20	0	0	0	0	0	0	0	0	0	0	0	4
832423	2019-03-22	0	0	0	0	0	0	0	0	0	0	0	55
324684	2019-06-03	0	0	0	0	0	0	0	0	0	5	24	55
314660	2019-06-03	0	0	0	0	0	0	2	3	1	6	23	81
1108567	2019-06-03	0	0	1	1	0	0	0	0	0	37	48	61
1171524	2019-03-20	0	0	0	1	0	0	1	1	1	4	25	51
779407	2019-06-03	0	0	0	0	0	0	0	0	2	9	40	120
358859	2019-03-20	0	0	1	3	0	0	1	2	0	1	20	51
992125	2019-04-04	0	0	0	2	0	0	0	1	0	0	0	29
1412467	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
945092	2018-11-22	0	0	0	0	0	0	0	0	5	9	9	9
1338397	2018-11-22	0	0	0	0	0	0	2	3	11	15	76	115
705056	2018-11-22	0	0	0	0	0	0	0	0	0	12	183	277
1211060	2018-11-22	0	0	0	0	0	0	0	0	1	4	8	8
1256366	2019-06-03	0	0	1	1	0	0	1	11	0	5	34	73
1261852	2019-03-22	0	0	0	0	0	0	0	0	6	8	31	35
1327443	2019-04-04	0	0	0	1	1	1	1	1	15	15	15	35
683503	2019-06-03	0	0	0	0	0	0	0	0	0	23	74	139
1296052	2018-11-22	0	0	0	0	0	0	0	0	1	1	1	1
627743	2019-03-22	0	0	0	0	0	0	1	2	4	6	47	109
741944	2019-03-21	0	0	0	0	0	0	0	0	2	5	27	31
1192706	2019-03-22	0	0	0	0	0	0	0	0	2	7	32	93
1379040	2018-11-22	0	0	0	0	0	0	3	5	0	1	90	159
1212399	2019-03-22	0	0	0	0	0	0	0	0	2	8	16	26
1307348	2018-11-22	0	0	0	0	0	0	0	0	0	0	29	65
1494749	2019-06-04	0	0	0	0	0	0	1	1	2	17	59	122
1287293	2018-11-22	0	0	0	2	0	0	1	10	1	4	19	164
451716	2019-03-20	0	0	0	0	0	0	0	0	2	4	5	17
1329918	2019-06-03	0	0	0	0	0	0	0	0	6	32	101	149
1422974	2019-06-04	0	0	0	0	0	2	4	6	2	14	45	112
1285301	2019-03-20	0	0	0	0	1	1	2	2	16	18	41	42
655472	2019-06-03	0	0	0	0	0	0	0	0	0	20	93	110
1111115	2019-03-21	0	0	0	0	0	0	0	0	2	8	16	21
743016	2019-03-22	0	0	0	0	1	1	1	1	13	28	105	108
1071721	2019-06-03	0	0	0	0	0	0	2	2	1	6	22	55
1148666	2019-06-03	0	0	0	0	0	0	0	1	3	8	25	96
715099	2018-11-22	0	0	1	1	0	0	0	0	0	0	3	3
1228985	2019-03-21	0	0	0	1	0	0	0	0	12	17	36	71
1152588	2019-06-03	0	0	0	1	0	0	0	2	2	22	64	85
549541	2019-03-20	0	0	1	2	0	0	1	2	3	4	14	18
654419	2019-03-22	0	0	0	0	0	0	0	2	2	6	20	46
638857	2018-11-22	0	0	0	0	0	0	0	0	1	4	4	4
1080998	2019-06-03	0	0	0	0	0	1	3	6	2	20	38	61
1284354	2018-11-22	0	0	0	0	0	0	0	0	7	30	141	307
1136521	2019-03-20	0	0	0	3	1	2	2	2	20	63	63	165
1025081	2019-04-04	0	0	0	0	0	0	0	0	0	1	41	167
1371800	2019-06-04	0	0	0	0	0	0	2	7	1	7	31	124
1208846	2019-03-22	0	0	0	0	0	0	0	0	14	19	34	79
921785	2019-03-22	0	0	0	0	0	0	1	2	5	5	16	42
1063296	2019-03-22	0	0	0	0	0	1	2	3	2	6	15	47
1187015	2019-03-20	0	0	0	0	0	0	0	0	2	5	17	83
1101046	2019-03-20	0	0	0	0	0	0	0	0	2	5	31	100
936538	2019-03-22	0	1	1	1	0	0	0	0	2	4	24	52
1157898	2019-03-22	0	0	0	0	0	0	0	0	1	5	21	33
1525388	2019-06-04	0	0	1	1	0	0	1	4	1	6	43	173
1183129	2019-06-03	0	0	0	0	0	0	0	0	3	24	68	80
1169094	2019-06-03	0	0	0	3	0	0	2	5	3	23	56	178
418884	2018-11-22	0	0	0	0	0	0	0	0	1	3	3	3
979661	2019-03-21	0	0	0	0	0	0	1	2	0	0	5	8
304640	2019-06-03	0	0	0	0	0	1	2	2	3	11	27	55
1446656	2019-04-04	0	0	0	0	0	0	0	0	0	13	13	62
725748	2019-03-22	0	0	0	0	0	0	0	0	8	10	30	31
897805	2019-06-03	0	0	1	1	0	0	0	1	1	6	16	40
805278	2019-03-20	0	0	0	0	0	0	0	0	1	3	4	13
1390638	2019-03-20	0	0	0	0	0	0	0	0	10	28	95	159
1153210	2019-06-03	0	0	0	1	0	0	0	0	0	4	24	33
1290970	2019-06-04	0	0	0	0	0	0	1	1	0	22	65	93
1216650	2019-06-03	0	0	0	0	0	0	1	2	2	14	28	84
1262248	2018-11-22	0	0	0	0	0	0	0	0	4	6	7	12
1063675	2018-11-22	0	0	0	2	0	0	0	0	7	15	30	96
1265765	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
1378668	2019-06-03	0	0	0	1	0	0	2	3	1	12	32	54
1176137	2019-06-03	0	0	0	0	0	0	0	0	7	25	45	187
1453061	2019-03-20	0	0	0	0	0	3	10	16	12	35	108	166
1297785	2018-11-22	0	0	0	0	0	0	0	0	0	1	6	14
484617	2018-11-22	0	0	0	0	0	0	0	0	1	2	26	28
1064732	2019-03-22	0	0	0	0	0	0	0	0	2	4	29	66
1103557	2019-06-03	0	0	0	0	0	0	2	2	1	5	67	209
930023	2019-06-03	0	0	0	0	0	0	0	0	1	6	30	55
1339795	2019-03-20	0	0	0	0	0	0	0	0	0	22	23	32
935641	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	11
1022814	2019-03-20	0	0	0	1	0	0	2	3	2	4	49	100
395782	2019-04-04	0	0	1	1	0	0	0	0	0	2	22	43
967365	2018-11-22	0	0	0	0	0	0	2	2	1	1	95	200
1337106	2019-06-03	0	0	0	0	0	0	0	2	0	7	48	74
1511585	2019-06-04	0	0	0	0	0	0	1	1	1	21	82	143
1013555	2019-06-03	0	0	0	0	2	4	7	7	3	11	31	47
731288	2019-04-04	0	0	1	4	0	0	0	0	4	11	12	111
986664	2019-03-21	0	0	0	0	0	0	0	0	1	8	39	45
556234	2018-11-22	0	0	0	0	0	0	0	0	6	26	355	509
1339936	2019-03-22	0	0	0	0	0	1	3	3	2	7	29	42
361706	2019-06-03	0	0	0	1	0	0	1	4	2	13	35	59
1162780	2019-04-04	0	0	0	0	0	0	0	0	8	9	9	9
1059239	2019-03-20	0	0	1	1	0	0	0	0	2	3	15	23
1492971	2019-06-04	0	0	0	0	0	0	1	3	2	19	60	88
1074304	2019-03-20	0	0	0	0	0	0	0	0	0	0	7	9
1111404	2019-03-22	0	0	0	0	0	0	0	0	1	5	27	77
1542822	2019-06-04	0	0	0	0	0	1	1	1	18	91	205	380
1018370	2019-03-22	0	0	0	0	0	0	0	0	2	3	18	31
722057	2019-03-20	0	0	0	0	0	0	0	0	1	1	6	72
796322	2019-06-03	0	0	0	0	0	0	0	0	0	8	37	63
868137	2018-11-22	0	0	0	0	0	0	0	0	0	0	22	30
1152341	2019-06-03	0	0	0	0	0	1	2	2	0	26	58	104
855269	2018-11-22	0	0	0	0	0	0	0	0	8	15	15	15
810385	2019-06-03	0	0	0	0	0	0	1	4	0	19	35	76
600051	2018-11-22	0	0	2	2	1	1	3	11	10	20	141	284
1161187	2018-11-22	0	0	0	0	0	0	0	0	6	11	11	11
1003008	2019-03-22	0	0	0	0	0	0	2	2	3	7	26	68
502234	2019-03-22	0	0	0	0	0	0	1	1	3	6	16	37
997172	2018-11-22	1	1	1	1	0	0	0	0	7	8	8	8
780463	2019-06-03	0	0	0	0	0	0	1	1	0	0	6	27
988387	2019-06-03	0	0	0	1	0	1	2	3	0	95	310	465
1078343	2019-03-20	0	0	0	0	0	0	0	0	0	0	5	11
774803	2019-03-20	0	0	0	0	0	0	0	0	6	6	6	6
1132540	2018-11-22	0	0	0	0	0	1	1	1	8	15	15	19
834748	2019-06-03	0	0	1	1	0	0	1	1	1	5	29	154
1101658	2019-06-03	0	0	0	0	0	0	1	1	2	19	35	45
1303948	2018-11-22	0	0	0	0	0	0	0	0	6	17	17	17
1425973	2018-11-22	0	0	0	3	0	0	0	1	0	85	467	514
1345749	2019-06-03	0	0	0	0	0	0	0	0	5	48	124	231
1114354	2019-03-22	0	0	0	1	1	1	1	2	9	13	35	56
1150112	2019-03-21	0	0	0	0	0	0	0	0	1	4	37	70
1234389	2019-06-03	0	0	0	0	0	0	0	0	2	12	80	105
1174362	2019-03-21	0	0	0	0	0	0	0	0	3	9	18	91
1256895	2019-03-20	0	0	0	0	0	0	0	2	1	5	12	46
234054	2018-11-22	0	0	0	0	0	0	0	0	1	4	4	4
964607	2019-03-22	0	0	0	0	0	0	0	2	2	8	21	134
657299	2019-06-03	0	0	0	0	0	0	0	2	6	25	48	197
1094913	2019-06-03	0	0	0	0	0	0	1	1	0	0	6	36
1106493	2019-03-22	0	0	0	0	0	0	1	1	1	8	43	82
1167219	2019-06-03	0	0	0	0	0	0	0	0	2	15	39	56
1338309	2019-03-20	0	0	0	0	0	0	0	0	3	13	45	155
858831	2019-03-22	0	1	1	1	0	1	2	2	2	5	21	25
1224093	2019-03-21	0	0	0	0	0	0	1	1	1	4	22	28
828965	2019-06-03	0	0	1	1	0	0	0	2	1	8	30	114
1327426	2019-06-04	0	0	0	2	0	0	1	3	4	9	38	66
550955	2019-06-03	0	0	0	0	0	0	0	0	2	10	64	124
1407288	2019-06-03	0	0	1	1	0	0	0	2	12	21	42	116
1399768	2018-11-22	0	0	0	0	0	0	0	0	0	4	109	391
1087027	2019-03-22	0	0	0	0	0	0	0	0	2	5	27	51
1220170	2018-11-22	0	0	0	0	0	1	4	5	4	16	108	216
1140184	2018-11-22	0	0	0	0	0	0	0	0	9	40	92	264
1031489	2019-03-22	0	0	0	0	0	0	0	0	2	6	44	116
1088013	2018-11-22	0	0	0	0	0	0	0	0	0	4	115	199
1113003	2019-06-03	0	0	0	0	0	0	0	0	2	19	48	102
1075979	2018-11-22	0	0	0	0	0	0	0	0	0	3	3	3
759429	2018-11-22	0	0	0	0	0	0	1	2	2	2	42	69
876393	2019-06-03	0	0	0	0	0	0	0	1	2	10	54	150
1338762	2018-11-22	0	0	0	0	0	0	0	0	3	4	8	16
925738	2019-03-22	0	0	1	2	0	0	1	2	3	9	145	180
1152277	2019-06-03	0	0	0	1	0	1	2	12	2	7	26	94
856037	2019-03-22	0	0	0	0	0	0	0	0	1	1	3	155
276753	2018-11-22	0	0	0	0	0	0	0	0	0	0	22	38
1150602	2019-04-04	0	0	1	2	0	0	1	1	0	7	21	30
1120576	2018-11-22	0	0	0	0	0	0	0	0	11	13	13	13
1190591	2018-11-22	1	1	1	1	1	1	1	1	5	7	7	7
1239945	2018-11-22	0	0	0	0	0	0	2	2	0	0	87	244
1216629	2019-03-20	0	0	0	0	0	0	0	0	2	9	25	121
1448188	2019-06-04	0	0	0	2	0	0	1	1	0	6	32	59
1228484	2019-06-03	0	1	1	1	0	0	0	0	2	10	39	124
1205558	2019-06-03	0	0	0	0	0	0	1	1	0	0	13	13
1189470	2018-11-22	0	0	0	0	0	0	0	0	0	2	2	2
1261550	2019-06-04	0	0	0	0	0	0	1	2	5	14	35	51
1319564	2019-06-03	0	0	0	0	0	0	0	0	1	11	51	124
1198566	2019-06-03	0	0	1	1	0	0	0	0	1	12	32	144
1255932	2018-11-22	0	0	0	0	1	6	7	7	10	26	27	27
1336442	2019-06-03	0	0	0	0	0	0	0	1	0	78	326	481
785716	2019-06-03	0	0	0	0	0	0	1	1	3	22	48	78
1499578	2019-06-04	0	0	0	0	0	0	1	2	1	13	46	117
1013181	2018-11-22	0	0	0	0	0	0	0	0	0	2	2	2
866570	2019-03-20	0	0	0	0	0	0	0	0	1	4	4	30
1185991	2019-03-22	0	0	0	0	0	0	0	0	3	8	32	37
859875	2019-03-21	0	0	0	0	0	0	0	0	2	6	35	40
1072684	2019-03-22	0	0	0	0	0	0	1	1	1	3	13	29
1490875	2019-06-04	0	0	0	0	0	0	0	0	3	5	30	151
484574	2019-03-22	0	0	0	0	0	0	0	0	2	7	23	33
575833	2019-03-22	0	0	0	0	0	0	0	0	0	4	45	59
633691	2019-06-03	0	0	0	0	0	0	1	1	2	16	27	47
1411398	2018-11-22	0	0	0	0	0	0	1	3	0	0	4	43
841119	2019-06-03	0	0	0	0	0	0	0	0	1	6	24	52
787348	2019-03-20	0	0	0	0	0	0	0	0	1	2	11	66
1135907	2018-11-22	0	0	0	0	0	0	0	2	1	7	41	307
1020142	2019-03-21	0	0	1	1	0	0	4	7	1	7	28	51
1262022	2019-06-04	0	0	1	1	0	1	3	3	3	47	90	156
1223037	2019-06-03	0	0	0	0	0	0	0	2	0	19	81	110
1488918	2019-06-04	0	0	0	0	0	0	5	11	1	5	89	180
698826	2019-06-03	0	0	0	0	0	0	1	3	0	10	37	174
1202708	2019-03-20	0	0	0	1	0	0	0	0	1	11	57	114
597916	2019-03-22	0	0	0	0	0	0	0	0	3	7	16	45
1105830	2018-11-22	0	0	0	0	0	0	0	0	7	18	184	239
1235987	2019-06-04	0	0	0	0	0	0	1	1	0	5	23	87
1364492	2018-11-22	0	0	0	0	0	0	0	0	9	11	11	12
1340184	2019-03-22	0	0	0	0	0	0	0	0	3	4	20	27
1119710	2019-06-03	0	0	0	0	0	0	1	3	1	10	33	65
1198468	2019-06-03	0	0	1	1	0	0	0	0	0	19	55	97
1246034	2019-06-03	0	0	1	2	0	0	0	0	3	12	51	146
963398	2019-06-03	0	0	0	0	0	0	1	1	0	15	56	74
1337290	2018-11-22	0	0	1	1	0	0	6	6	0	0	209	335
1152568	2019-03-22	0	0	0	0	0	0	0	0	1	2	33	51
1407145	2019-06-04	0	0	0	0	0	0	0	0	1	6	21	106
590358	2019-06-03	0	0	0	1	0	0	1	6	1	13	37	107
1396337	2019-03-21	0	0	0	0	1	1	1	1	3	9	40	60
562301	2019-06-03	0	0	1	2	0	0	2	4	2	14	30	119
1255907	2019-03-22	0	0	0	0	0	0	1	1	4	5	29	37
1519930	2019-06-04	0	0	0	0	0	0	0	4	1	13	50	116
993597	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
1451055	2019-06-04	0	0	0	0	0	0	1	2	3	11	42	86
1250185	2019-03-20	0	0	0	0	0	0	0	0	1	14	42	48
1218270	2018-11-22	0	0	0	0	0	0	1	1	1	4	123	191
1383049	2019-03-20	0	0	0	0	0	0	0	0	8	8	16	21
1273669	2019-06-03	0	0	0	0	0	0	1	1	1	12	48	105
1248347	2019-06-03	0	0	0	0	0	0	1	1	2	24	51	75
829782	2019-06-03	0	0	0	0	0	2	4	4	23	96	144	195
1480339	2019-06-03	0	0	0	0	0	0	1	4	0	37	71	174
1375676	2019-06-04	0	0	0	0	2	2	3	3	11	18	48	110
387813	2019-06-03	0	0	1	2	0	0	1	1	0	9	24	59
859972	2018-11-22	0	0	1	2	0	2	4	11	9	32	78	175
1303319	2019-03-22	0	0	1	1	0	0	1	1	0	0	21	79
1119902	2019-06-03	0	0	0	1	0	0	1	2	0	0	19	73
593476	2019-06-03	0	0	0	0	0	0	0	0	1	11	89	176
1038537	2018-11-22	0	0	0	1	0	0	1	3	2	6	84	319
1260749	2019-06-04	0	0	0	0	0	0	0	0	0	27	44	59
1114349	2019-06-03	0	0	0	0	0	0	1	1	0	17	50	85
1356140	2018-11-22	0	0	0	0	0	0	0	0	0	2	45	195
1350696	2019-06-04	0	0	0	0	0	0	0	0	10	64	88	183
1204209	2018-11-22	0	0	0	1	3	4	4	6	9	13	34	61
1322094	2018-11-22	0	0	0	0	0	0	1	1	0	1	8	13
1215459	2019-03-20	0	0	0	0	0	0	0	0	1	3	10	63
1074598	2019-06-03	0	0	0	0	0	0	0	0	2	13	41	44
1278608	2018-11-22	0	0	0	0	0	0	0	0	0	2	2	2
1411031	2019-06-03	0	0	1	1	0	0	3	3	0	9	32	66
713345	2019-03-20	0	0	1	1	0	0	2	2	10	16	60	101
707095	2019-06-03	0	0	0	0	0	0	0	0	5	12	46	65
704189	2019-06-03	0	0	0	0	0	0	1	3	4	25	51	138
1303067	2019-03-20	0	0	2	3	0	0	1	1	3	10	20	32
391669	2019-03-21	0	0	0	0	0	0	0	0	1	4	25	73
600791	2019-03-22	0	0	0	0	0	0	0	0	1	1	3	42
1048249	2019-03-22	0	0	0	0	0	0	1	4	1	1	11	22
1046243	2019-06-03	0	1	3	6	0	0	1	1	0	7	74	204
847049	2019-03-22	0	0	0	0	1	2	4	5	9	32	136	138
1147197	2018-11-22	0	0	0	0	0	0	0	0	0	1	1	1
1523995	2019-06-04	0	0	0	0	0	0	0	10	0	0	7	113
748079	2019-03-22	0	0	0	0	0	0	0	0	2	2	2	2
1341773	2018-11-22	0	0	0	0	0	0	0	0	0	7	51	110
1457433	2019-06-03	0	1	2	3	0	0	1	2	1	21	37	69
371898	2019-06-03	0	0	0	1	0	0	0	1	0	5	24	64
1144428	2019-06-03	0	0	0	0	0	0	1	2	0	12	23	60
1355893	2019-06-03	0	0	0	2	0	2	2	3	2	10	26	90
717484	2019-03-22	0	0	0	0	0	0	0	0	2	3	14	78
902251	2019-03-22	0	0	0	0	0	0	0	0	3	7	18	32
1479017	2019-06-03	0	0	0	0	0	1	2	2	0	16	65	181
1471454	2019-06-03	0	0	0	0	0	1	4	5	1	13	66	191
1072030	2018-11-22	0	0	0	0	0	0	0	0	2	4	4	4
1212903	2019-03-20	0	0	0	0	0	1	1	1	14	38	112	145
1411139	2019-03-20	0	0	0	0	0	0	2	2	1	3	29	34
1393161	2019-06-04	0	0	0	0	0	0	1	1	1	4	19	65
1233770	2019-03-22	0	0	0	0	0	0	0	0	11	25	121	179
1049887	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	16
1129069	2019-03-22	0	0	0	0	0	0	0	0	2	6	20	60
1147456	2018-11-22	0	0	0	0	0	0	0	0	5	12	16	23
1367726	2019-03-20	0	0	0	0	0	0	0	0	10	48	176	205
1012569	2019-03-21	0	0	0	0	0	0	0	0	3	9	19	23
1074095	2019-03-20	0	0	0	0	0	0	0	0	1	4	32	59
1277293	2019-06-03	0	0	0	0	0	0	0	1	2	11	47	157
880051	2019-03-22	0	0	0	0	0	0	0	0	2	6	32	64
1480468	2019-06-03	0	0	0	0	0	0	2	2	1	14	139	277
1256686	2019-03-20	0	0	1	1	0	1	1	2	9	22	44	65
1266088	2019-03-22	0	0	2	2	0	0	0	1	21	50	70	95
885782	2018-11-22	0	0	0	0	0	0	0	0	1	2	3	3
1492446	2019-06-04	0	0	1	1	0	0	1	1	0	3	45	182
1195540	2018-11-22	0	0	0	0	1	1	1	1	3	7	17	17
888825	2019-03-22	0	0	1	2	0	0	2	2	4	10	35	52
1307219	2019-03-20	0	0	0	0	0	0	0	0	0	1	3	8
1013986	2019-03-22	0	0	0	0	0	0	0	0	3	7	110	146
1294025	2019-06-04	0	0	0	1	0	0	0	0	0	6	23	60
396425	2019-06-03	0	0	0	0	0	0	0	0	0	6	32	69
923268	2019-03-20	0	0	0	0	0	0	0	0	1	4	32	105
1494370	2019-06-04	0	0	0	0	0	0	0	0	6	19	46	240
1037648	2019-06-03	0	0	0	0	0	0	0	0	4	37	99	246
891059	2019-06-03	0	0	0	0	0	1	3	3	3	20	66	138
1352356	2018-11-22	0	0	0	0	0	0	0	0	0	3	44	66
1284942	2019-03-20	0	0	0	0	0	0	0	0	1	2	8	14
1183129	2018-11-22	0	0	0	0	0	0	0	0	2	14	125	206
846630	2019-06-03	0	0	0	0	0	0	0	0	0	5	78	221
1105127	2019-06-03	0	0	1	1	0	2	3	3	0	7	30	75
950092	2018-11-22	0	0	0	0	0	0	0	0	6	39	211	279
1467560	2019-06-03	0	0	2	2	0	1	3	4	1	7	39	121
1521178	2019-06-04	0	0	1	3	0	0	1	1	16	30	134	298
1390830	2019-06-03	0	1	1	1	0	0	1	1	17	38	46	194
1282704	2019-03-20	0	0	0	0	0	0	0	0	0	1	16	67
1031436	2019-03-21	0	0	0	1	0	1	1	1	3	10	56	188
1004740	2019-06-03	0	0	0	0	0	0	0	0	0	15	58	87
1228438	2018-11-22	0	0	0	0	0	0	0	0	2	3	3	3
1438627	2019-03-20	0	0	0	0	0	0	0	0	14	34	100	118
1304792	2019-06-04	0	0	0	0	0	0	0	0	0	17	57	80
781769	2019-03-22	0	0	0	0	0	0	0	2	1	6	28	54
776523	2019-03-21	0	0	0	0	0	0	0	0	10	10	17	50
1354729	2018-11-22	0	0	0	0	0	0	1	7	0	3	146	298
1062300	2019-03-22	0	0	0	0	0	0	2	4	2	9	16	25
1397221	2018-11-22	0	0	0	0	1	1	1	1	9	14	14	14
1440407	2019-03-20	0	0	0	0	0	0	0	0	2	4	34	213
237393	2018-11-22	0	0	0	0	0	1	1	1	0	2	2	2
1377676	2018-11-22	0	0	0	0	0	0	0	0	0	0	2	3
1017361	2019-06-03	0	0	0	0	0	0	2	2	1	4	38	78
1185749	2019-03-22	0	0	0	0	0	0	0	0	4	8	25	68
1180647	2019-06-03	0	0	0	0	1	1	1	2	1	8	20	28
1341301	2018-11-22	0	0	1	1	0	1	2	2	0	39	146	151
1479438	2019-06-03	0	0	0	0	0	0	0	0	3	17	84	128
1130937	2018-11-22	0	0	0	0	0	0	0	0	10	12	20	20
1096241	2019-06-03	0	1	1	1	0	0	2	2	0	19	67	95
1239228	2018-11-22	0	0	0	0	0	0	0	0	1	1	1	4
1186581	2019-06-03	0	0	0	0	0	0	1	1	0	56	144	159
1088009	2019-06-03	0	0	0	0	0	2	2	3	0	17	37	72
1318076	2019-06-03	0	0	0	0	0	0	2	3	2	8	29	81
1080432	2019-03-22	0	0	0	0	2	2	2	2	4	11	85	136
1172068	2019-06-03	0	0	0	0	0	0	2	4	1	12	38	137
1233866	2019-03-20	0	0	0	0	0	0	0	0	3	6	21	34
889869	2019-03-21	0	0	0	0	0	0	1	1	1	3	25	70
1384671	2018-11-22	0	0	0	0	0	0	0	0	0	0	0	6
1220780	2019-06-03	0	0	1	1	0	0	1	1	0	5	17	47
1048507	2019-04-04	0	0	0	2	0	0	0	0	0	0	0	21
1118237	2019-03-22	0	0	0	1	0	1	1	1	2	9	20	32
1000609	2019-03-22	0	0	0	0	0	0	0	0	2	5	20	73
1165675	2019-03-21	0	0	0	0	0	0	0	0	3	8	27	59
1430669	2019-03-21	0	0	1	1	0	0	0	0	14	14	44	63
646676	2019-06-03	0	0	0	1	0	0	0	0	0	12	56	78
1469464	2019-04-04	0	0	1	1	0	0	3	3	1	5	18	52
1411243	2019-06-03	0	0	0	0	0	0	0	0	2	6	17	111
1224899	2019-03-21	0	0	0	0	0	0	0	0	0	2	9	28
1267806	2019-06-04	0	0	0	2	0	1	5	5	1	46	97	228
1154125	2018-11-22	0	0	0	0	0	0	0	1	0	3	27	108
1462676	2019-06-03	0	0	0	0	0	0	1	2	0	6	74	216
1248669	2019-06-04	0	0	0	0	0	0	0	0	1	9	64	92
1158241	2018-11-22	0	0	0	0	0	0	0	0	0	0	24	47
1083133	2019-03-22	0	0	1	1	1	1	1	2	9	11	36	73
1406822	2019-03-20	0	0	0	2	0	0	0	2	13	34	76	362
1053426	2019-03-22	0	0	0	0	0	0	0	0	3	4	11	41
1194915	2019-03-22	0	0	0	0	0	0	0	0	2	6	21	70
1200156	2019-06-03	0	0	1	2	0	0	0	1	5	12	23	85
989580	2019-03-20	0	0	0	0	0	0	0	0	3	8	17	30
883374	2019-06-03	0	0	0	0	0	0	3	5	4	26	74	129
805390	2019-06-03	0	0	0	0	0	0	1	2	2	16	63	203
1199429	2019-06-03	0	0	0	0	0	1	1	3	2	18	55	133
674952	2019-03-22	0	0	0	0	0	0	0	0	2	6	10	17
1468070	2019-06-04	0	0	0	1	0	1	1	1	1	9	73	190
1414189	2019-03-22	0	0	0	1	0	0	0	0	2	3	14	24
1288591	2018-11-22	0	0	0	0	0	0	0	0	8	12	15	34
1408001	2019-06-03	0	0	1	1	0	0	0	0	2	3	13	76
1123509	2019-06-03	0	0	0	0	0	1	1	2	0	14	87	163
1120084	2019-06-03	0	0	0	0	0	0	0	0	0	10	44	66
1312288	2019-06-03	0	0	1	1	0	0	1	1	1	10	47	136
1285180	2019-06-04	0	0	0	0	0	0	0	0	0	20	71	200
671112	2019-03-22	0	0	0	0	0	0	0	0	3	9	30	95
1081005	2019-06-03	0	0	0	0	0	0	0	0	1	8	23	57
1266845	2019-03-20	0	0	0	0	0	0	0	1	1	7	20	36
993921	2018-11-22	0	0	0	0	0	0	0	1	0	1	11	80
168911	2019-06-03	0	0	0	0	0	0	0	0	0	9	73	137
1521480	2019-06-04	0	0	0	0	0	0	3	7	3	26	96	234
1333196	2019-06-03	0	0	0	0	1	1	2	2	6	12	32	133
1195089	2018-11-22	0	0	0	0	0	0	0	1	5	13	13	16
929446	2019-06-03	0	0	0	0	0	2	6	7	2	10	47	125
1165720	2019-06-03	0	0	0	0	0	0	0	0	4	16	50	74
1087940	2019-03-21	0	0	0	0	0	0	0	0	3	9	19	32
1444476	2018-11-22	0	0	0	0	0	0	0	0	1	3	11	11
633746	2019-06-03	0	0	2	4	0	0	0	0	3	3	19	67
939045	2019-06-03	0	0	0	0	0	0	0	0	0	9	32	100
